thang,vung,tinh,quan,warehouse_id,warehouse_name,ten_kh,vol,kl,so_ngay,so_ngay_tren_1000,vol_tb_ngay,kl_tb_ngay,pct_duoi_5kg,pct_noi_vung,pct_lien_vung,pct_opr,pct_gio_0_9,pct_gio_9_19,pct_gio_19p,vol_delivered,pct_odr,pct_longtail,order_code_mau,pct_rot_lc
2026-04,HNO,Hà Nội,Huyện Sóc Sơn,20108000,Bưu Cục 39 Gò Sỏi-Sóc Sơn-HN,QUYNHCMT,3447,1559.7,29,0,118.862069,53.78275862,0.999419785,0.160139252,0.839860748,0.929503916,0.011314186,0.970699159,0.017986655,3440,0.897965116,0.154360465,VNGH80558615701,0.070205976
2026-03,HCM,Hồ Chí Minh,Thành Phố Thủ Đức,21311000,Bưu Cục Tăng Nhơn Phú B-Q.9-HCM,Si Mê COSMETIC,386,143.668,31,0,12.4516129,4.634451613,1.0,0.683937824,0.316062176,0.629533679,0.126943005,0.64507772,0.227979275,386,0.914507772,0.129533679,VNGH80822814909,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Hóc Môn,21295000,Bưu cục Xuân Thới Thượng-Hóc Môn-HCM,Han Decor Nội Thất,23,773.0,10,0,2.3,77.3,0.0,0.782608696,0.217391304,0.173913043,0.652173913,0.347826087,0.0,20,0.75,0.25,VNGH80523606208,0.0
2026-04,HNO,Hà Nội,Huyện Đông Anh,20010000,Bưu Cục Vân Hà-Đông Anh-HN,LE NHATMINH,4,7.5,4,0,1.0,1.875,1.0,0.5,0.5,0.0,0.25,0.75,0.0,4,1.0,0.0,VNGH80243295604,0.0
2026-04,HNO,Hà Nội,Huyện Thanh Trì,22756000,Bưu Cục KD Vũ Đức Uý-Thanh Trì-HN,Umaya Matcha House,32,4.246,4,0,8.0,1.0615,1.0,0.0625,0.9375,0.78125,0.0,1.0,0.0,32,0.90625,0.09375,VNGH80707085201,0.0
2026-05,HCM,Hồ Chí Minh,Quận Tân Phú,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,Thiết bị ytế số 1,21,92.0,11,0,1.909090909,8.363636364,0.714285714,0.476190476,0.523809524,0.238095238,0.19047619,0.571428571,0.238095238,21,0.904761905,0.095238095,VNGH80627466110,0.0
2026-04,HCM,Hồ Chí Minh,Quận 5,20026000,Bưu Cục 63 Ký Hòa-Q.5-HCM,VietTrendyStore,4,2.0,4,0,1.0,0.5,1.0,0.25,0.75,0.0,0.0,0.75,0.25,4,0.5,0.5,VNGH80007145407,0.0
2026-03,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,VinhChic32,1,0.5,1,0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0.0,1.0,VNGH80182824707,0.0
2026-05,HNO,Hà Nội,Huyện Đông Anh,20010000,Bưu Cục Vân Hà-Đông Anh-HN,Queen VA Boutique,1,0.166,1,0,1.0,0.166,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80228025802,0.0
2026-04,HNO,Hà Nội,Quận Nam Từ Liêm,20087000,Bưu Cục C14 Bắc Hà-Q.Nam Từ Liêm-HN,NonXinh,8,20.0,7,0,1.142857143,2.857142857,1.0,0.125,0.875,0.5,0.75,0.25,0.0,8,0.875,0.125,VNGH80751715502,0.0
2026-05,HNO,Hà Nội,Huyện Đông Anh,21562000,Bưu Cục Cổ Dương-Tiên Dương-Đông Anh-HN,TimeeCase,89,13.552,5,0,17.8,2.7104,1.0,0.382022472,0.617977528,0.528089888,0.101123596,0.719101124,0.179775281,89,0.876404494,0.123595506,VNGH80880815910,0.617977528
2026-04,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,Kiến Lửa Store S2,694,303.2,14,0,49.57142857,21.65714286,1.0,0.278097983,0.721902017,0.855907781,0.178674352,0.642651297,0.178674352,693,0.822510823,0.248196248,VNGH80947595301,0.0
2026-05,HNO,Hà Nội,Huyện Thường Tín,21695000,Bưu Cục Thọ Giáo-Tân Minh-Thường Tín-HN,Dreame Bedding,22,29.3,12,0,1.833333333,2.441666667,1.0,0.727272727,0.272727273,0.772727273,0.090909091,0.909090909,0.0,22,0.909090909,0.136363636,VNGH80097386201,0.0
2026-04,HCM,Bình Dương,Huyện Phú Giáo,1446,Bưu Cục 376/38 Trảng Sắn-Phú Giáo-Bình Dương,THẢO DƯỢC THIÊN NHIÊN HÒA PHAT,20,51.0,12,0,1.666666667,4.25,0.85,0.75,0.25,0.25,0.45,0.25,0.3,20,0.95,0.15,VNGH80868985603,0.0
2026-05,HCM,Hồ Chí Minh,Quận Gò Vấp,22173000,Bưu Cục 183 Nguyễn Oanh-Phường 17-Gò Vấp-HCM,HanoiHFR,1,2.0,1,0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80683015609,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,20580000,Bưu Cục Lô DM10-6 Làng nghề Vạn Phúc-Q.Hà Đông-HN,MAVI'S Sport,6,1.23,5,0,1.2,0.246,1.0,0.0,1.0,0.5,0.0,0.666666667,0.333333333,6,0.833333333,0.166666667,VNGH80175085501,0.0
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,ViAnDecor,10,18.51,1,0,10.0,18.51,1.0,0.6,0.4,0.1,0.4,0.4,0.2,10,1.0,0.0,VNGH80978414707,0.0
2026-03,HNO,Hà Nội,Quận Hà Đông,21325000,Bưu Cục Hà Trì-Hà Cầu-Hà Đông-HN,Phụ Kiện Hoa Tiến Minh,31,13.3,6,0,5.166666667,2.216666667,1.0,0.193548387,0.806451613,0.64516129,0.0,1.0,0.0,31,0.903225806,0.161290323,VNGH80609424909,0.0
2026-03,HNO,Hà Nội,Quận Hà Đông,20620000,Bưu cục 36 TT9 KĐT Văn Phú-Q.Hà Đông-HN,THAIDUCCHI,12,9.56,11,0,1.090909091,0.869090909,1.0,0.5,0.5,0.083333333,0.0,0.333333333,0.666666667,12,0.916666667,0.083333333,VNGH80609994808,0.0
2026-04,HNO,Hà Nội,Quận Long Biên,22354000,Bưu Cục Khu tái định cư X6-Thạch Bàn-HN,Gốm Miu,223,279.116,28,0,7.964285714,9.968428571,0.968609865,0.192825112,0.807174888,0.30941704,0.686098655,0.313901345,0.0,222,0.923423423,0.103603604,VNGH80116895610,0.031390135
2026-05,HCM,Hồ Chí Minh,Quận 9,22795000,Bưu Cục Chuyên Lấy 01 Đường Số 6-Long Bình-Q.9-HCM,HOBE BAR,743,316.005,8,0,92.875,39.500625,0.998654105,0.969044415,0.030955585,0.931359354,0.172274563,0.534320323,0.293405114,680,0.925,0.077941176,VNGH80548296207,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,AnMilk-Tổng Kho Sữa Dinh Dưỡng,16,31.65,6,0,2.666666667,5.275,1.0,0.125,0.875,0.9375,0.0,1.0,0.0,14,0.928571429,0.142857143,VNGH80975656109,0.0
2026-05,HNO,Hà Nội,Quận Bắc Từ Liêm,20092000,Bưu cục 253 Phạm Văn Đồng-Q.Bắc Từ Liêm-Hà Nội,Mika Hàng Thái,30,16.483,11,0,2.727272727,1.498454545,1.0,0.133333333,0.866666667,0.3,0.1,0.5,0.4,29,0.896551724,0.103448276,VNGH80165666203,0.0
2026-04,HCM,Hồ Chí Minh,Quận Phú Nhuận,2489,Bưu Cục 456 Nguyễn Kiệm-Q.Phú Nhuận-HCM,hashtagem - #em,85,43.0,26,0,3.269230769,1.653846154,1.0,0.564705882,0.435294118,0.694117647,0.494117647,0.505882353,0.0,85,0.917647059,0.141176471,VNGH80107055610,0.0
2026-04,HCM,Bình Dương,Thành phố Thủ Dầu Một,2417,Bưu Cục 870 Huỳnh Văn Lũy-Thủ Dầu Một-Bình Dương,GMEELAN Beauty Store,8862,5054.8,30,0,295.4,168.4933333,0.999887159,0.14680659,0.85319341,0.970209885,0.030692846,0.967727375,0.001579779,8851,0.869958197,0.192746582,VNGH80293235701,0.0
2026-04,HCM,Bình Dương,Thành phố Tân Uyên,22547000,Bưu Cục Đường Số 2 KDC Genimex-TP.Tân Uyên-Bình Dương,Thanh Mỹ Phẩm Thái Lan,1101,462.434,30,0,36.7,15.41446667,1.0,0.34150772,0.65849228,0.550408719,0.53133515,0.46866485,0.0,1101,0.866485014,0.198910082,VNGH80900635701,0.0208901
2026-04,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,Taylorr12,6,19.5,5,0,1.2,3.9,1.0,0.333333333,0.666666667,0.166666667,0.333333333,0.666666667,0.0,6,0.833333333,0.166666667,VNGH80869505107,0.0
2026-05,HNO,Hà Nội,Huyện Thạch Thất,20182000,Bưu cục 171 Đồng Cam-Thạch Thất-Hà Nội,MarsPetcareVN,841,1880.309,12,0,70.08333333,156.6924167,0.826397146,0.732461356,0.267538644,0.342449465,0.135552913,0.864447087,0.0,824,0.949029126,0.064320388,VNGH80116146205,0.003567182
2026-03,HNO,Hà Nội,Huyện Thanh Trì,22888000,Bưu Cục Cồng Kềnh 90 Vĩnh Khang-Thanh Trì-HN,BiLuxury Offical,555,428.36,3,0,185.0,142.7866667,1.0,0.727927928,0.272072072,0.778378378,0.594594595,0.405405405,0.0,554,0.915162455,0.202166065,VNGH80611024909,0.09009009
2026-05,HNO,Hà Nội,Huyện Gia Lâm,20211000,Bưu cục 602 Hà Huy Tập-Gia Lâm-HN,Anh Storee 03,6,0.996,5,0,1.2,0.1992,1.0,0.333333333,0.666666667,0.333333333,0.166666667,0.833333333,0.0,6,1.0,0.0,VNGH80738326202,0.0
2026-03,HNO,Hà Nội,Huyện Phú Xuyên,22001000,Bưu Cục Thôn An Khoái-Phúc Tiến-Phú Xuyên-HN,Shop giày Anh Việt,144,161.597,26,0,5.538461538,6.215269231,1.0,0.777777778,0.222222222,0.902777778,0.083333333,0.881944444,0.034722222,143,0.818181818,0.251748252,VNGH80964454909,0.034722222
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,TOMV’s HOUSE,5,5.3,5,0,1.0,1.06,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5,1.0,0.0,VNGH80187014903,0.0
2026-03,HNO,Hà Nội,Huyện Thanh Oai,22753000,Bưu Cục 10/3 Thôn Ninh Dương-Thanh Oai-HN,Tintinshop96,360,179.24,30,0,12.0,5.974666667,1.0,0.452777778,0.547222222,0.994444444,0.008333333,0.991666667,0.0,360,0.877777778,0.183333333,VNGH80911864909,0.0
2026-03,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,dienmayhonganh,880,6123.95,28,0,31.42857143,218.7125,0.55,0.290909091,0.709090909,0.856818182,0.106818182,0.892045455,0.001136364,879,0.759954494,0.269624573,VNGH80756214907,0.532423208
2026-05,HCM,Hồ Chí Minh,Quận 5,20026000,Bưu Cục 63 Ký Hòa-Q.5-HCM,FGMKGN,1,2.0,1,0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,VNGH80389275808,0.0
2026-05,HNO,Hà Nội,Huyện Phú Xuyên,20940000,Bưu Cục 57 Thao Chính-Phú Xuyên-HN,Thiết Bị Chang Spa Dưỡng Sinh,935,662.891,21,0,44.52380952,31.5662381,0.994652406,0.378609626,0.621390374,0.605347594,0.66631016,0.298395722,0.035294118,889,0.914510686,0.103487064,VNGH80502106208,0.001069519
2026-04,HNO,Hà Nội,Huyện Gia Lâm,22355000,Bưu Cục CL9 Đường Tràng An-Bát Tràng-HN,Royal Glow Exclusive Beauty Gallery,75,127.68,15,0,5.0,8.512,1.0,0.346666667,0.653333333,0.853333333,0.2,0.8,0.0,75,0.933333333,0.133333333,VNGH80140155609,0.0
2026-05,HNO,Hà Nội,Huyện Thanh Trì,22510000,Bưu Cục 35 Liền Kề 9 KĐT Đại Thanh-Thanh Trì-HN,iCHARM - Máy Xông & Tinh Dầu,4,3.1,2,0,2.0,1.55,1.0,0.25,0.75,1.0,0.0,1.0,0.0,4,1.0,0.0,VNGH80254666106,0.0
2026-05,HCM,Hồ Chí Minh,Huyện Bình Chánh,22478000,Bưu Cục 2227 Văn Tiến Dũng-Bình Chánh-HCM,Pháp Phục Tuệ Khanh - Gò Vấp,85,48.1,17,0,5.0,2.829411765,1.0,0.623529412,0.376470588,0.952941176,0.023529412,0.976470588,0.0,82,0.890243902,0.097560976,VNGH80181456207,0.117647059
2026-03,HNO,Hà Nội,Huyện Phú Xuyên,20940000,Bưu Cục 57 Thao Chính-Phú Xuyên-HN,DINH DAT SHOP,4,2.0,3,0,1.333333333,0.666666667,1.0,0.0,1.0,0.75,0.0,1.0,0.0,4,1.0,0.0,VNGH80799104802,0.0
2026-04,HNO,Hà Nội,Quận Long Biên,21696000,Bưu Cục TT1 Khu tái định cư Ngọc Thụy-Long Biên-HN,NMI MART,6,30.0,5,0,1.2,6.0,0.0,0.166666667,0.833333333,0.666666667,0.333333333,0.666666667,0.0,6,1.0,0.166666667,VNGH80927855607,0.166666667
2026-05,HCM,Hồ Chí Minh,Quận 6,1418,Bưu Cục 119 Nguyễn Văn Luông-Q.6-HCM,NSNC Emall,25,321.0,11,0,2.272727273,29.18181818,0.08,0.4,0.6,1.0,0.28,0.72,0.0,25,0.92,0.08,VNGH80095556101,0.0
2026-04,HNO,Hà Nội,Quận Long Biên,1297,Key Account Warehouse Ha Noi,NGUYEN THI PHU'ONG,1,0.38,1,0,1.0,0.38,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,0.0,VNGH80800905206,0.0
2026-05,HCM,Hồ Chí Minh,Quận Tân Bình,22695000,Bưu Cục 82 Nguyễn Sỹ Sách-Q.Tân Bình-HCM,Goldbroo,2,0.8,2,0,1.0,0.4,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1,1.0,0.0,VNGH80209856203,0.0
2026-05,HCM,Hồ Chí Minh,Quận 7,20124000,Bưu cục Hàng Vừa 78 Đường số 4-Q.7-HCM,Tiệm Bông 2hand,12,1.992,3,0,4.0,0.664,1.0,0.083333333,0.916666667,1.0,0.0,1.0,0.0,8,1.0,0.0,VNGH80908756208,0.0
2026-04,HCM,Bà Rịa - Vũng Tàu,Huyện Long Điền,21128000,Bưu Cục An Phước- An Ngãi - Bà Rịa Vũng Tàu,Mắm Bà Ba - Cơ Sở Sản Xuất,4,2.06,4,0,1.0,0.515,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4,1.0,0.0,VNGH80838645409,0.25
2026-05,HNO,Hà Nội,Quận Đống Đa,2520,Bưu Cục 09 Hoàng Cầu-Q.Đống Đa-HN,Mẹ Na Kids. XK,16,4.6,7,0,2.285714286,0.657142857,1.0,0.3125,0.6875,0.0,0.8125,0.0,0.1875,16,1.0,0.0625,VNGH80151006003,0.0
2026-03,HCM,Hồ Chí Minh,Huyện Hóc Môn,20944000,Bưu Cục 309 Nguyễn Thị Ngâu-Hóc Môn-HCM,Aurenza VietNam,1,0.2,1,0,1.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1.0,0.0,VNGH80584024510,0.0
2026-04,HCM,Hồ Chí Minh,Quận Thủ Đức,22311000,Bưu Cục 155 Quốc lộ 1A-Bình Chiểu-Thủ Đức-HCM,Racing Group 150,545,283.816,24,0,22.70833333,11.82566667,0.998165138,0.2,0.8,0.711926606,0.433027523,0.566972477,0.0,544,0.886029412,0.172794118,VNGH80322725610,0.001834862
2026-05,HNO,Hà Nội,Huyện Sóc Sơn,22395000,Bưu Cục Đường Băng Xuân Bách-Xã Nội Bài-HN,store tuấn ngọc,67,183.05,17,0,3.941176471,10.76764706,0.850746269,0.313432836,0.686567164,0.835820896,0.656716418,0.343283582,0.0,55,0.890909091,0.109090909,VNGH80373346206,0.0
2026-05,HCM,Hồ Chí Minh,Quận Tân Phú,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,Ngọc Lân Tools HCM,11,12.426,3,0,3.666666667,4.142,1.0,0.636363636,0.363636364,1.0,0.909090909,0.090909091,0.0,11,0.909090909,0.090909091,VNGH80298415803,0.0
2026-04,HNO,Hà Nội,Huyện Ứng Hòa,20598000,Bưu Cục 43 Trần Đăng Ninh-Ứng Hòa-HN,Shop Cơm Nắm Nè,384,216.282,28,0,13.71428571,7.724357143,1.0,0.1328125,0.8671875,0.520833333,0.268229167,0.53125,0.200520833,384,0.880208333,0.166666667,VNGH80107905610,0.0
2026-04,HCM,Hồ Chí Minh,Quận Bình Tân,22205000,Bưu Cục 8F Gò Xoài-Bình Hưng Hòa A-Bình Tân-HCM,Livina Shop,2,2.9,2,0,1.0,1.45,1.0,1.0,0.0,0.5,0.5,0.5,0.0,2,1.0,0.0,VNGH80378055608,0.0
2026-05,HNO,Hà Nội,Quận Hai Bà Trưng,1356,Bưu Cục 221 Kim Ngưu-Q.Hai Bà Trưng-HN,Ths. Loan Hup,5,2.5,1,0,5.0,2.5,1.0,0.4,0.6,1.0,0.0,1.0,0.0,5,1.0,0.0,VNGH80972155706,0.0
2026-03,HCM,Hồ Chí Minh,Quận Gò Vấp,22276000,Bưu Cục Đường 21-Phường 08-Gò Vấp-HCM,PHỤ KIỆN THỜI TRANG VIỆT,146,24.488,16,0,9.125,1.5305,1.0,0.575342466,0.424657534,1.0,0.164383562,0.390410959,0.445205479,146,0.869863014,0.164383562,VNGH80931164907,0.0
2026-05,HNO,Hà Nội,Quận Cầu Giấy,22952000,Bưu Cục 85C Nguyễn Khang-Q.Cầu Giấy-HN,SimCore,1,0.1,1,0,1.0,0.1,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,,,VNGH80922246207,0.0
2026-04,HCM,Hồ Chí Minh,Quận 10,2488,Bưu Cục 480F Cao Thắng - Trường Sa-Q.3-HCM,Tuya Smart,10,4.564,8,0,1.25,0.5705,1.0,0.3,0.7,0.9,0.1,0.9,0.0,10,0.9,0.1,VNGH80326805506,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,22285000,Bưu Cục Khu Đất Dịch Vụ Hòa Bình-Yên Nghĩa-Hà Đông-HN,NHUNG ANH SPA STORE,22,42.55,9,0,2.444444444,4.727777778,0.818181818,0.181818182,0.818181818,0.136363636,0.727272727,0.272727273,0.0,22,0.863636364,0.136363636,VNGH80255265305,0.0
2026-03,HCM,Hồ Chí Minh,Huyện Bình Chánh,21640000,Bưu Cục C1/7 Lại Hùng Cường-Vĩnh Lộc B-Bình Chánh-HCM,SHOP LGP,6,1.746,6,0,1.0,0.291,1.0,0.666666667,0.333333333,0.333333333,0.0,0.666666667,0.333333333,6,0.833333333,0.166666667,VNGH80545484808,0.0
2026-05,HNO,Hà Nội,Huyện Mê Linh,22286000,Bưu Cục Thôn Phú Mỹ-Tự Lập-Mê Linh-HN,Tatto Chill,370,42.194,16,0,23.125,2.637125,1.0,0.318918919,0.681081081,0.837837838,0.121621622,0.789189189,0.089189189,335,0.862686567,0.140298507,VNGH80879976203,0.040540541
2026-03,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,Tem xe Thiết Kế theo yêu cầu,376,166.065,22,0,17.09090909,7.548409091,1.0,0.348404255,0.651595745,0.625,0.159574468,0.683510638,0.156914894,373,0.825737265,0.214477212,VNGH80455244908,0.005319149
2026-03,HCM,Hồ Chí Minh,Quận Bình Tân,22531000,Bưu Cục Chuyên Lấy 1162/6A Tỉnh Lộ 10-Q.Bình Tân-HCM,Cửa Hàng Nữ Xinh Xắn Cho Công Sở Đi Chơi,3,1.2,2,0,1.5,0.6,1.0,0.0,1.0,0.666666667,0.0,0.666666667,0.333333333,3,0.666666667,0.333333333,VNGH80306014710,1.0
2026-04,HNO,Hà Nội,Huyện Hoài Đức,20280000,Bưu cục 19 Đường 422-Hoài Đức-Hà Nội,Y Tế Gia Đình 24h,3,1.176,3,0,1.0,0.392,1.0,0.666666667,0.333333333,0.333333333,0.666666667,0.333333333,0.0,3,1.0,0.0,VNGH80893255309,0.0
2026-05,HCM,Hồ Chí Minh,Quận Gò Vấp,22033000,Bưu Cục Phan Huy Ích-Gò Vấp-HCM,BONUCCI,2,0.332,1,0,2.0,0.332,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2,0.5,0.0,VNGH80174725902,0.0
2026-04,HCM,Hồ Chí Minh,Quận Tân Phú,22077000,Bưu Cục Phường Tây Thạnh-Tân Phú-HCM,RMON VN STORE,2019,2258.0,25,0,80.76,90.32,0.996532937,0.443784052,0.556215948,0.886577514,0.304110946,0.675086677,0.020802377,2019,0.894006934,0.154036652,VNGH80192195609,0.000495295
2026-05,HNO,Hà Nội,Huyện Thạch Thất,20182000,Bưu cục 171 Đồng Cam-Thạch Thất-Hà Nội,SC JOHNSON VIETNAM STORE,82,159.169,12,0,6.833333333,13.26408333,0.975609756,0.841463415,0.158536585,0.231707317,0.170731707,0.829268293,0.0,79,0.898734177,0.139240506,VNGH80167296204,0.0
2026-05,HCM,Hồ Chí Minh,Quận Bình Thạnh,1479,Bưu Cục 104 Lương Ngọc Quyến-Q.Bình Thạnh-HCM,Shop Decal 24h,14,42.7,11,0,1.272727273,3.881818182,0.928571429,0.642857143,0.357142857,0.642857143,0.428571429,0.571428571,0.0,11,0.909090909,0.090909091,VNGH80164996206,0.0
2026-03,HNO,Hà Nội,Quận Hà Đông,22781000,Bưu Cục KD C03/10 Lê Trọng Tấn-Q.Hà Đông-HN,ljv68,2,3.76,2,0,1.0,1.88,1.0,0.5,0.5,0.0,0.5,0.5,0.0,2,1.0,0.0,VNGH80804584707,0.0
2026-03,HCM,Hồ Chí Minh,Huyện Củ Chi,21099000,Bưu Cục 02 Đường Số 28 - Củ Chi - HCM,Gấu Bông Polo - Gấu Cao Cấp,24,24.25,8,0,3.0,3.03125,1.0,0.083333333,0.916666667,1.0,0.0,1.0,0.0,24,0.791666667,0.208333333,VNGH80693334907,0.083333333
2026-05,HNO,Hà Nội,Quận Nam Từ Liêm,20002000,Bưu Cục 108 Phú Đô-Q.Nam Từ Liêm-HN,Shshop 9,150,85.5,9,0,16.66666667,9.5,1.0,0.34,0.66,0.98,0.86,0.14,0.0,149,0.89261745,0.154362416,VNGH80959165904,0.0
2026-04,HNO,Hà Nội,Quận Hoàng Mai,21675000,Bưu Cục 325 LouisI-Q.Hoàng Mai-HN,Salvia Store,41,19.8,3,0,13.66666667,6.6,1.0,0.341463415,0.658536585,0.512195122,0.0,1.0,0.0,41,0.951219512,0.12195122,VNGH80605535104,0.0
2026-05,HCM,Bà Rịa - Vũng Tàu,Thị Xã Phú Mỹ,21462000,Bưu Cục KP Trảng Lớn-Phú Mỹ-Hắc Dịch-Bà Rịa Vũng Tàu,Tạp Hóa Biết Đi,6,1.064,2,0,3.0,0.532,1.0,0.666666667,0.333333333,0.0,0.0,0.0,1.0,6,0.833333333,0.166666667,VNGH80542995706,0.0
2026-03,HCM,Hồ Chí Minh,Quận Tân Phú,22409000,Bưu Cục 85 Cao Văn Ngọc-Phường Tân Phú-HCM,SAIGON Tools,199,492.9,12,0,16.58333333,41.075,0.949748744,0.623115578,0.376884422,1.0,0.934673367,0.065326633,0.0,199,0.83919598,0.256281407,VNGH80899984701,0.005025126
2026-04,HCM,Hồ Chí Minh,Quận Tân Bình,21018000,Bưu Cục 88/21 Phan Sào Nam-Q.Tân Bình-HCM,Beri Pharma 1,792,148.447,25,0,31.68,5.93788,1.0,0.546717172,0.453282828,0.996212121,0.642676768,0.357323232,0.0,792,0.930555556,0.125,VNGH80032945609,0.0
2026-04,HNO,Hà Nội,Huyện Thanh Trì,22888000,Bưu Cục Cồng Kềnh 90 Vĩnh Khang-Thanh Trì-HN,trendthu10,21,11.5,9,0,2.333333333,1.277777778,1.0,0.142857143,0.857142857,0.619047619,0.0,1.0,0.0,21,0.857142857,0.19047619,VNGH80090435604,0.333333333
2026-05,HNO,Hà Nội,Quận Ba Đình,2475,Bưu Cục 15 Hàng Bún-Q.Ba Đình-HN,Cuckoo24h,3,0.12,3,0,1.0,0.04,1.0,0.666666667,0.333333333,0.666666667,0.0,1.0,0.0,3,1.0,0.0,VNGH80503656002,0.0
2026-04,HNO,Hà Nội,Quận Hà Đông,20530000,Bưu Cục 224 Lê Trọng Tấn-Q.Hà Đông-HN,Thời Trang Trẻ Em Wookids,3,1.12,2,0,1.5,0.56,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3,0.666666667,0.333333333,VNGH80359725609,0.0
2026-04,HNO,Hà Nội,Quận Đống Đa,22670000,Bưu Cục Hàng Vừa 30 Phố Xã Đàn-Q.Đống Đa-HN,Tee By TAN.Shop,6,1.166,5,0,1.2,0.2332,1.0,0.333333333,0.666666667,0.0,0.0,0.5,0.5,6,0.666666667,0.333333333,VNGH80750265303,0.333333333
2026-05,HNO,Hà Nội,Huyện Thường Tín,22103000,Bưu Cục Xã Thắng Lợi-Thường Tín-HN,SHOP MBH ARTIER,127,151.65,12,0,10.58333333,12.6375,0.984251969,0.157480315,0.842519685,0.622047244,0.724409449,0.228346457,0.047244094,111,0.90990991,0.117117117,VNGH80068166206,0.0
2026-05,HNO,Hà Nội,Huyện Hoài Đức,21381000,Bưu Cục 323 Lại Dụ An Thượng-Hoài Đức-HN,Shangmei Hội họa,108,33.463,17,0,6.352941176,1.968411765,1.0,0.388888889,0.611111111,0.611111111,0.314814815,0.685185185,0.0,104,0.913461538,0.105769231,VNGH80624646110,0.009259259
2026-03,HNO,Hà Nội,Huyện Gia Lâm,22489000,Bưu Cục Hàng Vừa 339 Trâu Quỳ-H.Gia Lâm-HN,BasicFitWear,3,1.5,1,0,3.0,1.5,1.0,0.333333333,0.666666667,0.0,0.666666667,0.0,0.333333333,3,1.0,0.0,VNGH80693414908,0.333333333
2026-04,HCM,Hồ Chí Minh,Huyện Bình Chánh,21640000,Bưu Cục C1/7 Lại Hùng Cường-Vĩnh Lộc B-Bình Chánh-HCM,Shop út hiền áo giá rẻ,29,6.4,2,0,14.5,3.2,1.0,0.172413793,0.827586207,0.793103448,0.034482759,0.827586207,0.137931034,29,0.931034483,0.068965517,VNGH80717794909,0.034482759
2026-04,HCM,Hồ Chí Minh,Quận Tân Phú,22214000,Bưu Cục 197 Lê Cao Lãng-Phú Thạnh-Tân Phú-HCM,TRANH BINBIN,2,4.0,2,0,1.0,2.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,2,1.0,0.0,VNGH80644955306,0.0
2026-04,HNO,Hà Nội,Huyện Gia Lâm,22355000,Bưu Cục CL9 Đường Tràng An-Bát Tràng-HN,Gốm Nhà Sâuuu,3,5.5,3,0,1.0,1.833333333,1.0,0.0,1.0,0.666666667,0.0,0.666666667,0.333333333,3,1.0,0.0,VNGH80946395501,0.0
2026-03,HNO,Hà Nội,Huyện Quốc Oai,1285,Bưu cục Quốc Oai-HN,Đoàn Đội Quỳnh Châu,25,6.254,5,0,5.0,1.2508,1.0,0.28,0.72,0.88,0.04,0.96,0.0,25,1.0,0.0,VNGH80561084908,0.0
2026-03,HNO,Hà Nội,Quận Cầu Giấy,2503,Bưu cục 41 Trần Quốc Vượng-Q.Cầu giấy-HN,Tiệm Vòng Tay Minh Đàm,11,2.208,7,0,1.571428571,0.315428571,1.0,0.0,1.0,0.545454545,0.0,1.0,0.0,11,0.818181818,0.272727273,VNGH80946474809,0.0
